iteration,x,y,z,r,p0,p1,p2,p3,p4,p5,pxy1,pxy2,pxy3,pxy4
27,-0.06717525715189286,0.05956373645361859,-0.2593215217462664,0.08977947356572696,0,153.21,586.189,322.465,327.585,0,-374.97,369.699,283.697,-158.673
27,-0.0657907849136152,0.058688471779809556,-0.25991346622073697,0.08816328090196666,0,150.481,578.918,324.2,328.98,0,-371.037,364.699,284.905,-159.71
27,-0.06594033766359443,0.06010356548409239,-0.25952434221542386,0.08922200801982341,0,147.751,571.647,325.935,330.374,0,-367.105,359.699,286.113,-160.747
27,-0.06674931269246401,0.062145011559134065,-0.2587133627285486,0.09120018205355318,0,145.022,564.377,327.669,331.769,0,-363.172,354.699,287.32,-161.785
27,-0.06698332493175178,0.06303135115331786,-0.2584516332698328,0.09197672013681235,0,142.293,557.106,329.404,333.163,0,-359.239,349.699,288.528,-162.822
27,-0.06544801561383426,0.06130560639439656,-0.2592845069558889,0.08967619596734336,0,139.563,549.836,331.139,334.558,0,-355.306,344.699,289.736,-163.86
27,-0.06251560050378106,0.057971370305137,-0.2609340044631474,0.08525772739994698,0,136.834,542.565,332.873,335.952,0,-351.374,339.699,290.943,-164.897
27,-0.058928319173328435,0.05418563144639527,-0.2627014532037529,0.08005391593069167,0,134.104,535.294,334.608,337.347,0,-347.441,334.699,292.151,-165.935
27,-0.057535169934859194,0.05330540672952221,-0.2632204951780022,0.07843317006237169,0,131.375,528.024,336.343,338.741,0,-343.508,329.699,293.359,-166.972
27,-0.05729073209978458,0.054474145067544694,-0.2629989182107542,0.07905479406948823,0,128.646,520.753,338.078,340.136,0,-339.575,324.699,294.566,-168.01
27,-0.057872456620206736,0.05597632936423189,-0.2624598239829573,0.08051441289825494,0,125.916,513.483,339.812,341.53,0,-335.642,319.699,295.774,-169.047
27,-0.05784642224326792,0.05612529412662568,-0.26240754125525223,0.08059936232469017,0,123.187,506.212,341.547,342.925,0,-331.71,314.699,296.982,-170.085
27,-0.05657489595691957,0.05424676690242513,-0.26319803428304844,0.07838003937165584,0,120.457,498.942,343.282,344.319,0,-327.777,309.699,298.189,-171.122
27,-0.05416244594011983,0.05136103264273436,-0.26438650842438954,0.07464265686820391,0,117.728,491.671,345.016,345.714,0,-323.844,304.699,299.397,-172.159
27,-0.05176669312713158,0.04908263994455235,-0.2653682759726924,0.07133649880142127,0,114.999,484.4,346.751,347.108,0,-319.911,299.699,300.605,-173.197
27,-0.050286512081880085,0.048436330883878595,-0.26579590338224374,0.06981984994866175,0,112.269,477.13,348.486,348.503,0,-315.978,294.699,301.812,-174.234
27,-0.049958637634970667,0.049331648408208084,-0.2656749250701407,0.07021023436090615,0,109.54,469.859,350.221,349.897,0,-312.046,289.699,303.02,-175.272
27,-0.05006889355210698,0.05029155989140744,-0.26543824361683027,0.07096573185589818,0,106.81,462.589,351.955,351.292,0,-308.113,284.699,304.228,-176.309
27,-0.049593180458977704,0.04997631166393139,-0.2655545705354152,0.07040678430071305,0,104.081,455.318,353.69,352.686,0,-304.18,279.699,305.435,-177.347
27,-0.04821613119542786,0.04815854336545292,-0.2661684302060936,0.06814719808280396,0,101.352,448.047,355.425,354.081,0,-300.247,274.699,306.643,-178.384
27,-0.04611379539534855,0.045565379462102186,-0.26705745444463586,0.06482812608189005,0,98.6222,440.777,357.159,355.475,0,-296.315,269.699,307.851,-179.422
27,-0.044092928777480826,0.04370215617055108,-0.267760228623586,0.06208111485895878,0,95.8928,433.506,358.894,356.87,0,-292.382,264.699,309.058,-180.459
27,-0.042786829533858796,0.04322809081655365,-0.2679998150756754,0.0608225337946694,0,93.1634,426.236,360.629,358.264,0,-288.449,259.699,310.266,-181.497
27,-0.04237706542332363,0.043867690147380525,-0.2679283973088399,0.06099335957921352,0,90.434,418.965,362.364,359.659,0,-284.516,254.699,311.474,-182.534
27,-0.042367481889216706,0.04460656500677361,-0.2677692146210856,0.06152031504581739,0,87.7046,411.694,364.098,361.053,0,-280.583,249.699,312.681,-183.572
27,-0.04199437241815981,0.04425565877617084,-0.26786098857005647,0.06100893908689094,0,84.9752,404.424,365.833,362.448,0,-276.651,244.699,313.889,-184.609
27,-0.040900210231783134,0.042702003723925595,-0.2682833030544552,0.05912942008038142,0,82.2458,397.153,367.568,363.842,0,-272.718,239.699,315.097,-185.646
27,-0.039227544352611464,0.0405068660633017,-0.26887671414484166,0.056387999026445,0,79.5164,389.883,369.302,365.237,0,-268.785,234.699,316.304,-186.684
27,-0.037498552235615705,0.03892550525185979,-0.2693877779368826,0.05404938833030179,0,76.787,382.612,371.037,366.631,0,-264.852,229.699,317.512,-187.721
27,-0.03610943364023944,0.03839243119501354,-0.2696432499579785,0.05270550228280445,0,74.0575,375.341,372.772,368.026,0,-260.919,224.699,318.72,-188.759
27,-0.03510752541204202,0.03860078995488297,-0.26973526130352043,0.05217814988765096,0,71.3281,368.071,374.506,369.42,0,-256.987,219.699,319.927,-189.796
27,-0.03443198423625131,0.038677226285740635,-0.2697936681952672,0.051783099285421734,0,68.5987,360.8,376.241,370.815,0,-253.054,214.699,321.135,-190.834
27,-0.03362018682505646,0.03776312467784385,-0.26999883514790063,0.05056056316523857,0,65.8693,353.53,377.976,372.209,0,-249.121,209.699,322.343,-191.871
27,-0.032359086470843526,0.03599399053929921,-0.27040912719042054,0.048401217259183574,0,63.1399,346.259,379.711,373.604,0,-245.188,204.699,323.551,-192.909
27,-0.030791548597744228,0.03404526295077487,-0.2708329675921186,0.04590424157346082,0,60.4105,338.988,381.445,374.998,0,-241.256,199.699,324.758,-193.946
27,-0.029115736128361425,0.03244777197806559,-0.27119796357047526,0.04359568782158287,0,57.6811,331.718,383.18,376.393,0,-237.323,194.699,325.966,-194.984
27,-0.028061372477677572,0.03219188665741266,-0.27131616381949786,0.04270548198878762,0,54.9517,324.447,384.915,377.787,0,-233.39,189.699,327.174,-196.021
27,-0.027411689532426464,0.03230401060931407,-0.27131416567302147,0.042366848177187014,0,52.2223,317.177,386.649,379.182,0,-229.457,184.699,328.381,-197.058
27,-0.026828909937956686,0.03225047893300906,-0.2713791373543982,0.04195096899795584,0,49.4929,309.906,388.384,380.576,0,-225.524,179.699,329.589,-198.096
27,-0.026058181888222884,0.031318199353028715,-0.2715280405327987,0.04074136048336819,0,46.7635,302.635,390.119,381.971,0,-221.592,174.699,330.797,-199.133
27,-0.025089319132115834,0.029868696495578644,-0.2717704328810837,0.0390078577322332,0,44.0341,295.365,391.854,383.365,0,-217.659,169.699,332.004,-200.171
27,-0.023831842702946034,0.028376245099526434,-0.27199382524441945,0.03705628168835022,0,41.3047,288.094,393.588,384.76,0,-213.726,164.699,333.212,-201.208
27,-0.022728953657203187,0.027492017652255556,-0.2721773748315839,0.03567094572538302,0,38.5753,280.824,395.323,386.154,0,-209.793,159.699,334.42,-202.246
27,-0.02178454748988474,0.027346114919882855,-0.27222247369615377,0.03496250149160502,0,35.8459,273.553,397.058,387.549,0,-205.86,154.699,335.627,-203.283
27,-0.021185040118082383,0.0275199311003973,-0.27224631615988,0.03472970677352999,0,33.1165,266.282,398.792,388.943,0,-201.928,149.699,336.835,-204.321
27,-0.020566072396422826,0.027291053157568263,-0.2722511123682885,0.03417257549942822,0,30.3871,259.012,400.527,390.338,0,-197.995,144.699,338.043,-205.358
27,-0.01987996327239928,0.026682434004776993,-0.27239195205964467,0.03327409238628792,0,27.6577,251.741,402.262,391.732,0,-194.062,139.699,339.25,-206.396
27,-0.018971773800481012,0.025574529215296227,-0.2725640133736369,0.03184312713476266,0,24.9283,244.471,403.997,393.127,0,-190.129,134.699,340.458,-207.433
27,-0.01785110570844655,0.024430774528835544,-0.2726859568991726,0.03025763902046775,0,22.1989,237.2,405.731,394.521,0,-186.197,129.699,341.666,-208.471
27,-0.016758460840536307,0.02365450416422676,-0.27276943613778887,0.028989335573607236,0,19.4694,229.929,407.466,395.916,0,-182.264,124.699,342.873,-209.508
27,-0.015573600583813504,0.02296194177823659,-0.2728796693833521,0.027745050105762708,0,16.74,222.659,409.201,397.31,0,-178.331,119.699,344.081,-210.545
27,-0.014329181641496484,0.02189132121070837,-0.2730783785918378,0.026164009456989004,0,14.0106,215.388,410.935,398.705,0,-174.398,114.699,345.289,-211.583
27,-0.01280710021040289,0.02078885125576434,-0.273043872135129,0.024417169212126052,0,11.2812,208.118,412.67,400.099,0,-170.465,109.699,346.496,-212.62
27,-0.010699670701005753,0.02048427112106145,-0.27307687626134663,0.02311035085132013,0,8.55183,200.847,414.405,401.494,0,-166.533,104.699,347.704,-213.658
27,-0.008656394612946709,0.020930927120426875,-0.27309305468188927,0.02265031738885074,0,5.82242,193.577,416.14,402.888,0,-162.6,99.6995,348.912,-214.695
27,-0.007827180480469379,0.0212247223488829,-0.27310677050992355,0.022621971467160197,0,3.09302,186.306,417.874,404.283,0,-158.667,94.6995,350.119,-215.733
27,-0.008457053075526065,0.02049630392464246,-0.2730713209924967,0.022172510486942583,0,0.363611,179.035,419.609,405.677,0,-154.734,89.6995,351.327,-216.77
27,-0.009629667283098805,0.01902458119674,-0.27316762733586264,0.021322879301223292,2.36579,0,174.131,421.344,407.072,0,-150.801,84.6995,352.535,-217.808
27,-0.010056314608681418,0.017101071857002645,-0.27317792759535736,0.01983875303962291,5.0952,0,169.589,423.078,408.466,0,-146.869,79.6995,353.742,-218.845
27,-0.009113934523973181,0.01615602358677911,-0.27322221846038064,0.01854941779797504,7.8246,0,165.048,424.813,409.861,0,-142.936,74.6995,354.95,-219.883
27,-0.007363470320889979,0.016062731021144177,-0.2732685608768666,0.0176700883705842,10.554,0,160.507,426.548,411.255,0,-139.003,69.6995,356.158,-220.92
27,-0.005934339367697762,0.015716037084966303,-0.2733284268847375,0.016799113232163286,13.2834,0,155.966,428.282,412.65,0,-135.07,64.6995,357.365,-221.957
27,-0.004819555655689025,0.01551795996624481,-0.2735073185173953,0.016249159923893315,16.0128,0,151.425,430.017,414.044,0,-131.138,59.6995,358.573,-222.995
27,-0.004901993572637831,0.014239451083271045,-0.27338878073231404,0.015059598538442236,18.7422,0,146.883,431.752,415.439,0,-127.205,54.6995,359.781,-224.032
27,-0.005410614393493099,0.012725031695258125,-0.27339066651293575,0.01382755147379313,21.4716,0,142.342,433.487,416.834,0,-123.272,49.6995,360.988,-225.07
27,-0.005622641745493965,0.011409009137645768,-0.27342937949152013,0.012719260579965174,24.201,0,137.801,435.221,418.228,0,-119.339,44.6995,362.196,-226.107
27,-0.005148146450188015,0.011033655773478621,-0.273449209695244,0.012175589168504395,26.9304,0,133.26,436.956,419.623,0,-115.406,39.6995,363.404,-227.145
27,-0.003905133586328879,0.010855550460591347,-0.2734340905916001,0.011536595864011135,29.6598,0,128.719,438.691,421.017,0,-111.474,34.6995,364.611,-228.182
27,-0.0025199990110602918,0.010804887527462248,-0.27340131236752535,0.011094863203160915,32.3892,0,124.177,440.425,422.412,0,-107.541,29.6995,365.819,-229.22
27,-0.0019070726251820833,0.010543570192792298,-0.27343868128911636,0.010714653443208376,35.1187,0,119.636,442.16,423.806,0,-103.608,24.6995,367.027,-230.257
27,-0.0019473144801144993,0.00975447965396073,-0.27340808394223065,0.009946954659793993,37.8481,0,115.095,443.895,425.201,0,-99.6752,19.6995,368.234,-231.295
27,-0.002278862401843438,0.00875096302779037,-0.2734359473957119,0.009042818573889982,40.5775,0,110.554,445.63,426.595,0,-95.7425,14.6995,369.442,-232.332
27,-0.0025446368299256346,0.007996326222722854,-0.2734501137656488,0.008391448602977863,43.3069,0,106.013,447.364,427.99,0,-91.8097,9.69947,370.65,-233.37
27,-0.0021602734417623722,0.007736819654901498,-0.2735028547792789,0.008032755424862256,46.0363,0,101.471,449.099,429.384,0,-87.8769,4.69947,371.857,-234.407
27,-0.001431482888082696,0.008081573853970132,-0.27351037813416496,0.008207373466343981,48.7657,0,96.9303,450.834,430.779,0,-83.9441,-0.300529,373.065,-235.444
27,-0.000508743360312058,0.008192974661030175,-0.27368144967163976,0.008208754692579388,51.4951,0,92.3891,452.568,432.173,0,-80.0113,-5.30053,374.273,-236.482
27,-6.63694266523018e-05,0.008040394782860208,-0.2736308233307552,0.00804066870136059,54.2245,0,87.8479,454.303,433.568,0,-76.0785,-10.3005,375.48,-237.519
27,-0.00011201825932633802,0.0073199438857882845,-0.2736520895307989,0.00732080095218493,56.9539,0,83.3067,456.038,434.962,0,-72.1457,-15.3005,376.688,-238.557
27,-0.00026821604638626104,0.006100444289518665,-0.27347108996130876,0.006106337722158836,59.6833,0,78.7655,457.773,436.357,0,-68.213,-20.3005,377.896,-239.594
27,5.666017974859225e-05,0.004634238331065933,-0.27344614954509383,0.004634584693917019,62.4127,0,74.2244,459.507,437.751,0,-64.2802,-25.3005,379.104,-240.632
27,0.0009600449232762208,0.003527083778564057,-0.27346119560687077,0.003655407807033047,65.1421,0,69.6832,461.242,439.146,0,-60.3474,-30.3005,380.311,-241.669
27,0.002633267052416187,0.0027904385538403335,-0.27354795504946594,0.0038367489743400163,67.8715,0,65.142,462.977,440.54,0,-56.4146,-35.3005,381.519,-242.707
27,0.004707739619410221,0.002748176600488956,-0.273528434275732,0.005451172988599768,70.6009,0,60.6008,464.711,441.935,0,-52.4818,-40.3005,382.727,-243.744
27,0.006558556182814844,0.0028970548924958867,-0.2733653556502006,0.007169908385277539,73.3303,0,56.0596,466.446,443.329,0,-48.549,-45.3005,383.934,-244.782
27,0.007663978239489613,0.002182225492605228,-0.27347217664043,0.007968605308079102,76.0597,0,51.5184,468.181,444.724,0,-44.6162,-50.3005,385.142,-245.819
27,0.00819873761289087,0.0013627431061205152,-0.273437760326604,0.008311219358091234,78.7891,0,46.9772,469.915,446.118,0,-40.6835,-55.3005,386.35,-246.856
27,0.008564513578970466,0.0004987190599675854,-0.2733456325540655,0.008579021712593135,81.5185,0,42.436,471.65,447.513,0,-36.7507,-60.3005,387.557,-247.894
27,0.009429020383411197,-3.8722929505651416e-05,-0.27341768688692347,0.009429099896387424,84.2479,0,37.8948,473.385,448.907,0,-32.8179,-65.3005,388.765,-248.931
27,0.010822114141850232,-6.843904567811166e-05,-0.2733479046452461,0.01082233054393591,86.9774,0,33.3536,475.12,450.302,0,-28.8851,-70.3005,389.973,-249.969
27,0.012497319904687283,6.911836182947931e-06,-0.2733094905486615,0.012497321816036123,89.7068,0,28.8125,476.854,451.696,0,-24.9523,-75.3005,391.18,-251.006
27,0.01374111791001473,5.483203479623384e-06,-0.27325301977538924,0.013741119004013027,92.4362,0,24.2713,478.589,453.091,0,-21.0195,-80.3005,392.388,-252.044
27,0.014426870634574911,-0.0005182501969897568,-0.27336453592100407,0.014436176071710952,95.1656,0,19.7301,480.324,454.485,0,-17.0867,-85.3005,393.596,-253.081
27,0.014633160994695945,-0.0011317176895513142,-0.27338562373804226,0.014676858847366973,97.895,0,15.1889,482.058,455.88,0,-13.154,-90.3005,394.803,-254.119
27,0.014623692915260746,-0.0015981696881163905,-0.27321991145211744,0.014710762754930874,100.624,0,10.6477,483.793,457.274,0,-9.22117,-95.3005,396.011,-255.156
27,0.015396186796614274,-0.0027585653532441485,-0.27310487806720657,0.015641363453495948,103.354,0,6.1065,485.528,458.669,0,-5.28839,-100.301,397.219,-256.194
27,0.017061422631752074,-0.003914351471974448,-0.2726427574455446,0.017504693361079206,106.083,0,1.56531,487.263,460.063,0,-1.3556,-105.301,398.426,-257.231
27,0.018674336012443126,-0.005267373026879759,-0.2724787887823133,0.019402990597068553,111.788,2.97588,0,488.997,461.458,0,2.57718,-110.301,399.634,-258.268
27,0.019110609859775595,-0.005335282025550202,-0.27245946165455975,0.019841387136606936,119.059,7.51707,0,490.732,462.852,0,6.50997,-115.301,400.842,-259.306
27,0.018272573650855516,-0.004844947108855775,-0.27285800737687715,0.01890398001251454,126.33,12.0583,0,492.467,464.247,0,10.4428,-120.301,402.049,-260.343
27,0.016989864697669325,-0.0036208030958891474,-0.2732643903074353,0.01737140516781273,133.6,16.5994,0,494.201,465.641,0,14.3755,-125.301,403.257,-261.381
27,0.01616099616394177,-0.0026288163107822276,-0.2731631379733272,0.016373407470858817,140.871,21.1406,0,495.936,467.036,0,18.3083,-130.301,404.465,-262.418
27,0.016480124317334918,-0.0030760782324555486,-0.27310124246373263,0.0167647473827374,148.141,25.6818,0,497.671,468.43,0,22.2411,-135.301,405.672,-263.456
27,0.017652642112227182,-0.003854377380974988,-0.272827442333738,0.018068536148159543,155.412,30.223,0,499.406,469.825,0,26.1739,-140.301,406.88,-264.493
27,0.018954560173937155,-0.004961959803191934,-0.2725665336035456,0.01959327426633683,162.683,34.7642,0,501.14,471.219,0,30.1067,-145.301,408.088,-265.531
27,0.01974010210804633,-0.005366343518071845,-0.2725215127910026,0.020456521551574864,169.953,39.3054,0,502.875,472.614,0,34.0395,-150.301,409.295,-266.568
27,0.02020140303527873,-0.004683612883854736,-0.27256984509247295,0.020737234970930402,177.224,43.8466,0,504.61,474.008,0,37.9723,-155.301,410.503,-267.606
27,0.020806859873672836,-0.0035507768663415196,-0.27263519968805355,0.021107662925042243,184.494,48.3878,0,506.344,475.403,0,41.905,-160.301,411.711,-268.643
27,0.02196953054455905,-0.002854942820653275,-0.2726158494540284,0.022154254012661155,191.765,52.929,0,508.079,476.797,0,45.8378,-165.301,412.918,-269.681
27,0.023608787712505238,-0.003133567519563452,-0.2726683133181673,0.02381583722344863,199.036,57.4702,0,509.814,478.192,0,49.7706,-170.301,414.126,-270.718
27,0.025679481388405815,-0.004278187750006952,-0.27234585934679456,0.026033414197945498,206.306,62.0113,0,511.548,479.586,0,53.7034,-175.301,415.334,-271.755
27,0.026949798548998434,-0.005299594743721892,-0.27225897195973664,0.02746593064651702,213.577,66.5525,0,513.283,480.981,0,57.6362,-180.301,416.541,-272.793
27,0.027489011046676243,-0.00638741796739872,-0.27240624657119344,0.028221354266132172,220.847,71.0937,0,515.018,482.375,0,61.569,-185.301,417.749,-273.83
27,0.027521593253744498,-0.007098506126279269,-0.2723448919326623,0.02842229555207283,228.118,75.6349,0,516.753,483.77,0,65.5018,-190.301,418.957,-274.868
27,0.027516776911079815,-0.008074829484589083,-0.27257758452822295,0.028677096833175503,235.389,80.1761,0,518.487,485.164,0,69.4345,-195.301,420.164,-275.905
27,0.028108566933270077,-0.008920697311208656,-0.2724418105952902,0.02949017422058285,242.659,84.7173,0,520.222,486.559,0,73.3673,-200.301,421.372,-276.943
27,0.029347926046691012,-0.010008467113595975,-0.27236455391166736,0.031007582575976102,249.93,89.2585,0,521.957,487.953,0,77.3001,-205.301,422.58,-277.98
27,0.03076549021807565,-0.011141834106418972,-0.2722187649648025,0.03272087797742398,257.2,93.7997,0,523.691,489.348,0,81.2329,-210.301,423.787,-279.018
27,0.031813558764046415,-0.01237944415899994,-0.27221604662651755,0.03413726935358527,264.471,98.3409,0,525.426,490.742,0,85.1657,-215.301,424.995,-280.055
27,0.03225403164795136,-0.01338945603485148,-0.27206353699633684,0.03492277323547299,271.742,102.882,0,527.161,492.137,0,89.0985,-220.301,426.203,-281.093
27,0.03243495592196362,-0.014308257320776065,-0.2721793960646671,0.03545070652634817,279.012,107.423,0,528.896,493.531,0,93.0313,-225.301,427.41,-282.13
27,0.03296659833886355,-0.01439502386799935,-0.2720297563802648,0.035972396614574235,286.283,111.964,0,530.63,494.926,0,96.964,-230.301,428.618,-283.167
27,0.033951027331728306,-0.014264980649804653,-0.27193868351722544,0.03682610391853941,293.553,116.506,0,532.365,496.32,0,100.897,-235.301,429.826,-284.205
27,0.03560067370520032,-0.01393419400681622,-0.2718306243265796,0.03823048169829586,300.824,121.047,0,534.1,497.715,0,104.83,-240.301,431.033,-285.242
27,0.03655655879828021,-0.014160795041122137,-0.2717104086819209,0.039203445095664584,308.095,125.588,0,535.834,499.109,0,108.762,-245.301,432.241,-286.28
27,0.03678199216470899,-0.014831437821152402,-0.2716696071911663,0.03965963307252632,315.365,130.129,0,537.569,500.504,0,112.695,-250.301,433.449,-287.317
27,0.0365930669482286,-0.015576744709607862,-0.27167876583642536,0.03977043530596361,322.636,134.67,0,539.304,501.898,0,116.628,-255.301,434.656,-288.355
27,0.036774468248599805,-0.01626172019858541,-0.2717823535442307,0.040209514530572935,329.906,139.212,0,541.039,503.293,0,120.561,-260.301,435.864,-289.392
27,0.037538430349705165,-0.01611566714008029,-0.2715831150031329,0.04085154195975385,337.177,143.753,0,542.773,504.687,0,124.494,-265.301,437.072,-290.43
27,0.03872283839959954,-0.01587530575562026,-0.2715032185017612,0.041850729343177885,344.448,148.294,0,544.508,506.082,0,128.426,-270.301,438.28,-291.467
27,0.03998665010249831,-0.015781538496526314,-0.27137459893632443,0.04298824425045724,351.718,152.835,0,546.243,507.476,0,132.359,-275.301,439.487,-292.505
27,0.04030568955313236,-0.016353210625290056,-0.27145063478352205,0.043496851703411624,358.989,157.376,0,547.977,508.871,0,136.292,-280.301,440.695,-293.542
27,0.040110330724986765,-0.017294222532724567,-0.2713256330993579,0.043679843908594904,366.259,161.918,0,549.712,510.265,0,140.225,-285.301,441.903,-294.58
27,0.03973470685201347,-0.01893647481565675,-0.2714171151832862,0.04401632659661013,373.53,166.459,0,551.447,511.66,0,144.157,-290.301,443.11,-295.617
27,0.039925393257100296,-0.019700097046804796,-0.2712467427495704,0.04452112813471416,380.8,171,0,553.181,513.054,0,148.09,-295.301,444.318,-296.654
27,0.04070650254762183,-0.020102309849348753,-0.2711416537069804,0.04539958381900396,388.071,175.541,0,554.916,514.449,0,152.023,-300.301,445.526,-297.692
27,0.04171632552956215,-0.020370724440938667,-0.2711322397769666,0.046424327996612454,395.342,180.082,0,556.651,515.843,0,155.956,-305.301,446.733,-298.729
27,0.04253662613122403,-0.020566837405821672,-0.27091239806690126,0.04724785035856168,402.612,184.623,0,558.386,517.238,0,159.889,-310.301,447.941,-299.767
27,0.04313392226260013,-0.02144193634795584,-0.27082746639929056,0.04816940817682755,409.883,189.165,0,560.12,518.632,0,163.821,-315.301,449.149,-300.804
27,0.0436290017686346,-0.022534319738206545,-0.2706943570948341,0.04910484050876498,417.153,193.706,0,561.855,520.027,0,167.754,-320.301,450.356,-301.842
27,0.04434944895773639,-0.023684356641114755,-0.2705342888451858,0.05027745391682421,424.424,198.247,0,563.59,521.421,0,171.687,-325.301,451.564,-302.879
27,0.04539467652384183,-0.024555396645280368,-0.2704390030402623,0.05161050436792188,431.695,202.788,0,565.324,522.816,0,175.62,-330.301,452.772,-303.917
27,0.04661448495860378,-0.02484508682547837,-0.27009460602347884,0.05282223534953303,438.965,207.329,0,567.059,524.21,0,179.553,-335.301,453.979,-304.954
27,0.0476447857013703,-0.02538516986985695,-0.27007170569938527,0.0539854837326757,446.236,211.871,0,568.794,525.605,0,183.485,-340.301,455.187,-305.992
27,0.048537280237096705,-0.0261343167007376,-0.2700124387546794,0.05512594744971655,453.506,216.412,0,570.529,526.999,0,187.418,-345.301,456.395,-307.029
27,0.04892915213421442,-0.026492228921589617,-0.2698200465529382,0.05564081345385786,460.777,220.953,0,572.263,528.394,0,191.351,-350.301,457.602,-308.066
28,0.049620772519693865,-0.02734152893277899,-0.26953448281729847,0.056654922732567524,460.783,220.957,0,572.265,528.395,0,191.354,-350.305,457.603,-308.067
28,0.05061636155799617,-0.02876096969488517,-0.2695037528263469,0.05821691708738875,460.41,219.292,0,569.639,522.621,0,189.913,-350.764,452.603,-308.328
28,0.05169566572982252,-0.029508782693553396,-0.2692475994753124,0.05952486968742479,460.037,217.628,0,567.013,516.848,0,188.471,-351.223,447.603,-308.589
28,0.05279474516559703,-0.030084628223906465,-0.2690004691770432,0.06076487449564099,459.664,215.963,0,564.387,511.074,0,187.029,-351.682,442.603,-308.85
28,0.05371515804912957,-0.030619503637666908,-0.2687968467662642,0.0618293798065294,459.29,214.298,0,561.761,505.301,0,185.588,-352.141,437.603,-309.111
28,0.0543022018846322,-0.0311973216707177,-0.2686144058701509,0.0626258892866647,458.917,212.633,0,559.135,499.527,0,184.146,-352.6,432.603,-309.372
28,0.05495469955337404,-0.03159213053631983,-0.2684472300515599,0.06338834052746199,458.544,210.969,0,556.509,493.754,0,182.704,-353.06,427.603,-309.633
28,0.05585069428433054,-0.031217914022800775,-0.26797625380185475,0.06398326506186389,458.171,209.304,0,553.884,487.98,0,181.262,-353.519,422.603,-309.893
28,0.05653345221763318,-0.031450891983284504,-0.2680457206365489,0.06469304310501743,457.797,207.639,0,551.258,482.207,0,179.821,-353.978,417.603,-310.154
28,0.056055913836921836,-0.030482595729514533,-0.26799433335391076,0.06380794714219713,457.424,205.974,0,548.632,476.433,0,178.379,-354.437,412.603,-310.415
28,0.05543350492745991,-0.030729520838152773,-0.26839608507116575,0.06338120320319887,457.051,204.31,0,546.006,470.66,0,176.937,-354.896,407.603,-310.676
28,0.054613874899447225,-0.03060829909140726,-0.26858240547145795,0.06260625611551544,456.678,202.645,0,543.38,464.886,0,175.496,-355.355,402.603,-310.937
28,0.05448231635209399,-0.0302089857147065,-0.26837566270773505,0.06229691495572626,456.304,200.98,0,540.754,459.113,0,174.054,-355.814,397.603,-311.198
28,0.054996361812715576,-0.03032164832139244,-0.2682307619012852,0.06280129114565497,455.931,199.315,0,538.128,453.339,0,172.612,-356.273,392.603,-311.459
28,0.05592022971501103,-0.03094586645382055,-0.26813922412982694,0.06391180440229566,455.558,197.651,0,535.502,447.566,0,171.171,-356.732,387.603,-311.719
28,0.055978852699843616,-0.03044323420744794,-0.2678926176612125,0.06372144426015718,455.185,195.986,0,532.876,441.792,0,169.729,-357.192,382.603,-311.98
28,0.0556066782818007,-0.030149018041775052,-0.26798967188820194,0.06325397978324339,454.811,194.321,0,530.251,436.019,0,168.287,-357.651,377.603,-312.241
28,0.055017493765332,-0.02964770910857926,-0.2681865406590966,0.062497290146095764,454.438,192.657,0,527.625,430.245,0,166.845,-358.11,372.603,-312.502
28,0.054898661003105795,-0.02899035174233486,-0.2682958625126322,0.0620830369269918,454.065,190.992,0,524.999,424.472,0,165.404,-358.569,367.603,-312.763
28,0.05525219537658699,-0.02839440070325592,-0.26829498056191037,0.062121228941720084,453.692,189.327,0,522.373,418.698,0,163.962,-359.028,362.603,-313.024
28,0.056033025494858286,-0.028077189665026144,-0.26812925060576176,0.06267398603562159,453.318,187.662,0,519.747,412.925,0,162.52,-359.487,357.603,-313.285
28,0.05659278607984904,-0.02805315673740156,-0.2679968365090385,0.06316425444199254,452.945,185.998,0,517.121,407.151,0,161.079,-359.946,352.603,-313.545
28,0.05659604276571313,-0.02805191843964651,-0.26797511022780307,0.06316662239571631,452.572,184.333,0,514.495,401.378,0,159.637,-360.405,347.603,-313.806
28,0.0563207274601927,-0.027732282328075324,-0.26800817600271015,0.06277821138555464,452.199,182.668,0,511.869,395.604,0,158.195,-360.865,342.603,-314.067
28,0.05626364016256539,-0.026915903852468188,-0.2680904291943914,0.062370370245317226,451.825,181.003,0,509.243,389.831,0,156.754,-361.324,337.603,-314.328
28,0.056777484968364086,-0.025329103499769152,-0.26810268690690503,0.062171104891539666,451.452,179.339,0,506.618,384.057,0,155.312,-361.783,332.603,-314.589
28,0.05771579560732873,-0.02363118943497722,-0.26805959360450987,0.06236622625026085,451.079,177.674,0,503.992,378.284,0,153.87,-362.242,327.603,-314.85
28,0.05851275283148054,-0.022509263369671,-0.2679565561828088,0.06269297553445,450.706,176.009,0,501.366,372.51,0,152.428,-362.701,322.603,-315.111
28,0.05884159696825128,-0.022086910444076426,-0.26784683974064777,0.06285033927306018,450.332,174.344,0,498.74,366.737,0,150.987,-363.16,317.603,-315.371
28,0.05844021710066109,-0.022146490510681557,-0.26788601403950935,0.0624958079931135,449.959,172.68,0,496.114,360.963,0,149.545,-363.619,312.603,-315.632
