t,x_t1,y_t1,z_t1,x_t2,y_t2,z_t2,x_fk,y_fk,z_fk,q0,q1,q2,q3,p0,p1,p2,p3,p4,p5,tau1,tau2,tau3,tau4
19.08,0.00579048,-0.0392379,0.151105,0.00268798,-0.121488,0.250592,0.0382321,-0.105948,-0.242308,-1.93915,0.485414,-1.82968,0.370445,438.781,725.387,35.8308,438.781,725.387,35.8308,0,0,0,0,
19.0867,0.00600249,-0.0392628,0.151081,0.00327056,-0.121515,0.250556,0.0377158,-0.106085,-0.242333,-1.93401,0.485097,-1.8267,0.370541,437.265,726.271,36.4636,437.265,726.271,36.4636,0,0,0,0,
19.0933,0.00620676,-0.0392834,0.151059,0.00385379,-0.121541,0.250521,0.0371794,-0.106212,-0.242364,-1.92869,0.484649,-1.82376,0.370809,435.748,727.15,37.1016,435.748,727.15,37.1016,0,0,0,0,
19.1,0.00640266,-0.0392999,0.151039,0.00443211,-0.12156,0.250484,0.0366432,-0.10632,-0.242407,-1.92341,0.484166,-1.82083,0.370897,434.231,728.024,37.7449,434.231,728.024,37.7449,0,0,0,0,
19.1067,0.00659204,-0.0393124,0.15102,0.00500306,-0.121582,0.250447,0.0361218,-0.106437,-0.242438,-1.91838,0.483736,-1.81747,0.371152,432.713,728.893,38.3934,432.713,728.893,38.3934,0,0,0,0,
19.1133,0.00677324,-0.0393213,0.151002,0.00555892,-0.121603,0.250409,0.035595,-0.106557,-0.242466,-1.91354,0.483328,-1.81303,0.371447,431.195,729.758,39.0472,431.195,729.758,39.0472,0,0,0,0,
19.12,0.00694855,-0.0393272,0.150986,0.00610331,-0.121623,0.250369,0.0350965,-0.106677,-0.242488,-1.90905,0.48299,-1.80836,0.371752,429.676,730.617,39.7062,429.676,730.617,39.7062,0,0,0,0,
19.1267,0.00711759,-0.0393312,0.150971,0.00662692,-0.121645,0.250327,0.0345894,-0.106798,-0.242509,-1.90457,0.482665,-1.80327,0.37203,428.157,731.472,40.3705,428.157,731.472,40.3705,0,0,0,0,
19.1333,0.00728008,-0.0393348,0.150956,0.00711913,-0.121678,0.250279,0.0340871,-0.106918,-0.242527,-1.9002,0.482338,-1.79794,0.372418,426.637,732.322,41.0399,426.637,732.322,41.0399,0,0,0,0,
19.14,0.00743615,-0.0393389,0.150942,0.00760177,-0.121712,0.250229,0.0336169,-0.107025,-0.242546,-1.89606,0.482013,-1.79322,0.372763,425.117,733.168,41.7146,425.117,733.168,41.7146,0,0,0,0,
19.1467,0.00758777,-0.0393448,0.150928,0.0080537,-0.121754,0.25017,0.0331643,-0.107129,-0.242562,-1.89215,0.481698,-1.78841,0.373171,423.597,734.008,42.3944,423.597,734.008,42.3944,0,0,0,0,
19.1533,0.00773835,-0.0393538,0.150913,0.00848393,-0.121803,0.250107,0.0327395,-0.107228,-0.242575,-1.88845,0.481417,-1.78396,0.373566,422.076,734.844,43.0795,422.076,734.844,43.0795,0,0,0,0,
19.16,0.00788444,-0.0393651,0.150898,0.00888319,-0.12186,0.250041,0.0323149,-0.107331,-0.242583,-1.88484,0.481157,-1.77911,0.37403,420.555,735.675,43.7697,420.555,735.675,43.7697,0,0,0,0,
19.1667,0.0080251,-0.0393783,0.150883,0.00926115,-0.121926,0.249969,0.0319025,-0.107443,-0.242582,-1.88138,0.48095,-1.7741,0.374596,419.034,736.501,44.4651,419.034,736.501,44.4651,0,0,0,0,
19.1733,0.00815774,-0.0393951,0.150867,0.00961832,-0.122005,0.249891,0.031523,-0.107546,-0.24258,-1.8781,0.480781,-1.76982,0.375085,417.512,737.322,45.1656,417.512,737.322,45.1656,0,0,0,0,
19.18,0.00828283,-0.0394144,0.15085,0.00995446,-0.122097,0.24981,0.0311529,-0.107663,-0.242566,-1.87503,0.480663,-1.76505,0.375759,415.99,738.138,45.8713,415.99,738.138,45.8713,0,0,0,0,
19.1867,0.00840471,-0.0394363,0.150833,0.0102672,-0.122194,0.249722,0.0308069,-0.107769,-0.242556,-1.87215,0.480584,-1.7606,0.376248,414.468,738.949,46.5821,414.468,738.949,46.5821,0,0,0,0,
19.1933,0.00852007,-0.0394625,0.150814,0.0105558,-0.1223,0.249629,0.0304624,-0.107884,-0.242539,-1.86944,0.480562,-1.75546,0.376796,412.946,739.756,47.2981,412.946,739.756,47.2981,0,0,0,0,
19.2,0.00862727,-0.0394926,0.150794,0.0108243,-0.122421,0.249529,0.0301134,-0.108011,-0.242514,-1.86675,0.480584,-1.74992,0.377429,411.423,740.557,48.0191,411.423,740.557,48.0191,0,0,0,0,
19.2067,0.00872701,-0.0395277,0.150773,0.0110798,-0.122554,0.249421,0.029803,-0.108123,-0.242494,-1.86424,0.480658,-1.74543,0.377791,409.901,741.354,48.7453,409.901,741.354,48.7453,0,0,0,0,
19.2133,0.00881712,-0.0395663,0.150751,0.0113313,-0.122709,0.249305,0.0295062,-0.108245,-0.242465,-1.86184,0.480807,-1.74096,0.378187,408.378,742.145,49.4766,408.378,742.145,49.4766,0,0,0,0,
19.22,0.00889904,-0.0396092,0.150729,0.0115648,-0.122874,0.249184,0.0292207,-0.108368,-0.242436,-1.85953,0.481016,-1.73661,0.378457,406.855,742.932,50.2129,406.855,742.932,50.2129,0,0,0,0,
19.2267,0.00897303,-0.0396579,0.150704,0.0117856,-0.123058,0.249055,0.0289387,-0.108494,-0.242405,-1.85725,0.481278,-1.7322,0.378651,405.332,743.713,50.9543,405.332,743.713,50.9543,0,0,0,0,
19.2333,0.00904087,-0.0397133,0.150676,0.0119942,-0.123255,0.24892,0.0286603,-0.108632,-0.242365,-1.85498,0.48162,-1.72778,0.378851,403.809,744.49,51.7008,403.809,744.49,51.7008,0,0,0,0,
19.24,0.00910679,-0.039777,0.150646,0.0121913,-0.123471,0.248773,0.0283917,-0.108774,-0.242322,-1.85279,0.482028,-1.72339,0.378966,402.286,745.261,52.4523,402.286,745.261,52.4523,0,0,0,0,
19.2467,0.00917241,-0.0398493,0.150612,0.0123747,-0.123704,0.248619,0.0281252,-0.108921,-0.242277,-1.85063,0.48248,-1.71891,0.379048,400.763,746.028,53.2089,400.763,746.028,53.2089,0,0,0,0,
19.2533,0.00923669,-0.0399319,0.150574,0.0125493,-0.123955,0.24845,0.027866,-0.109078,-0.242224,-1.84834,0.48301,-1.7151,0.379091,399.239,746.79,53.9705,399.239,746.79,53.9705,0,0,0,0,
19.26,0.00929967,-0.0400227,0.150533,0.0127074,-0.124214,0.248275,0.0276098,-0.109241,-0.242168,-1.84603,0.483595,-1.71149,0.37908,397.716,747.546,54.7371,397.716,747.546,54.7371,0,0,0,0,
19.2667,0.00936177,-0.0401213,0.150489,0.0128599,-0.124492,0.248089,0.0273519,-0.109418,-0.242101,-1.84383,0.484231,-1.70723,0.379224,396.193,748.298,55.5087,396.193,748.298,55.5087,0,0,0,0,
19.2733,0.00942557,-0.0402271,0.150442,0.0130025,-0.124777,0.247891,0.0271079,-0.1096,-0.242029,-1.84169,0.484931,-1.70327,0.379308,394.67,749.044,56.2853,394.67,749.044,56.2853,0,0,0,0,
19.28,0.00949122,-0.0403416,0.150392,0.013143,-0.12508,0.247685,0.0268633,-0.109803,-0.241944,-1.83946,0.48574,-1.69943,0.379462,393.147,749.786,57.0669,393.147,749.786,57.0669,0,0,0,0,
19.2867,0.00955842,-0.0404625,0.15034,0.0132822,-0.125397,0.247466,0.0266368,-0.110007,-0.241856,-1.83726,0.486598,-1.69622,0.379529,391.624,750.522,57.8535,391.624,750.522,57.8535,0,0,0,0,
19.2933,0.00962763,-0.0405851,0.150287,0.0134193,-0.12572,0.247237,0.0264144,-0.110213,-0.241766,-1.83507,0.487482,-1.69315,0.379572,390.101,751.253,58.645,390.101,751.253,58.645,0,0,0,0,
19.3,0.00969926,-0.0407094,0.150232,0.0135598,-0.126051,0.246999,0.0261917,-0.110428,-0.24167,-1.83289,0.488407,-1.68997,0.379675,388.578,751.98,59.4415,388.578,751.98,59.4415,0,0,0,0,
19.3067,0.00977406,-0.040838,0.150175,0.0136997,-0.126376,0.246764,0.0259711,-0.11066,-0.24156,-1.83063,0.489392,-1.68713,0.379942,387.056,752.701,60.2429,387.056,752.701,60.2429,0,0,0,0,
19.3133,0.00984956,-0.0409664,0.150118,0.0138533,-0.126709,0.24652,0.0257384,-0.110897,-0.241448,-1.8282,0.49038,-1.6844,0.380228,385.534,753.417,61.0492,385.534,753.417,61.0492,0,0,0,0,
19.32,0.00992592,-0.0410961,0.15006,0.0140119,-0.127032,0.246282,0.0255132,-0.111128,-0.241342,-1.82573,0.491423,-1.68214,0.380234,384.012,754.127,61.8605,384.012,754.127,61.8605,0,0,0,0,
19.3267,0.010002,-0.0412255,0.150003,0.0141817,-0.127355,0.246044,0.0252852,-0.111368,-0.241227,-1.82328,0.492459,-1.67969,0.380456,382.49,754.833,62.6767,382.49,754.833,62.6767,0,0,0,0,
19.3333,0.0100764,-0.041355,0.149947,0.0143634,-0.127665,0.24581,0.0250607,-0.111597,-0.24112,-1.82087,0.493478,-1.67735,0.380528,380.968,755.534,63.4977,380.968,755.534,63.4977,0,0,0,0,
19.34,0.0101522,-0.0414832,0.149891,0.0145591,-0.127968,0.245582,0.0248314,-0.111831,-0.241009,-1.8185,0.494509,-1.67468,0.380679,379.447,756.229,64.3236,379.447,756.229,64.3236,0,0,0,0,
19.3467,0.0102297,-0.0416075,0.149836,0.0147751,-0.12826,0.245362,0.0245919,-0.112069,-0.240891,-1.81618,0.495489,-1.67145,0.38113,377.926,756.919,65.1544,377.926,756.919,65.1544,0,0,0,0,
19.3533,0.0103075,-0.0417269,0.149785,0.0150089,-0.128539,0.24515,0.0243505,-0.112304,-0.240776,-1.81382,0.496454,-1.66838,0.381548,376.405,757.604,65.9901,376.405,757.604,65.9901,0,0,0,0,
19.36,0.0103884,-0.0418419,0.149734,0.0152569,-0.128803,0.244948,0.0240946,-0.112536,-0.240663,-1.81141,0.497377,-1.665,0.382025,374.885,758.284,66.8306,374.885,758.284,66.8306,0,0,0,0,
19.3667,0.010472,-0.0419509,0.149686,0.0155279,-0.129051,0.244753,0.0238272,-0.112769,-0.240548,-1.80897,0.498274,-1.66128,0.382619,373.365,758.959,67.6759,373.365,758.959,67.6759,0,0,0,0,
19.3733,0.0105622,-0.0420556,0.149638,0.0158198,-0.129279,0.244569,0.0235463,-0.112997,-0.240439,-1.80642,0.499141,-1.65754,0.383144,371.845,759.628,68.5261,371.845,759.628,68.5261,0,0,0,0,
19.38,0.0106579,-0.0421537,0.149591,0.0161373,-0.129491,0.244394,0.023251,-0.11322,-0.240334,-1.80378,0.499991,-1.6536,0.383604,370.326,760.293,69.3811,370.326,760.293,69.3811,0,0,0,0,
19.3867,0.0107583,-0.0422433,0.149548,0.0164787,-0.129682,0.244228,0.0229549,-0.113436,-0.24023,-1.80115,0.500756,-1.64977,0.384251,368.807,760.952,70.2408,368.807,760.952,70.2408,0,0,0,0,
19.3933,0.0108654,-0.0423258,0.149508,0.0168455,-0.129849,0.244071,0.0226482,-0.113637,-0.240136,-1.79846,0.501418,-1.64591,0.384895,367.289,761.605,71.1053,367.289,761.605,71.1053,0,0,0,0,
19.4,0.0109808,-0.0424009,0.149471,0.0172426,-0.129996,0.243925,0.0223334,-0.113821,-0.240056,-1.79554,0.502032,-1.64274,0.385307,365.771,762.254,71.9746,365.771,762.254,71.9746,0,0,0,0,
19.4067,0.0111064,-0.0424674,0.149435,0.0176659,-0.130117,0.24379,0.0219869,-0.113998,-0.239982,-1.79232,0.502565,-1.63955,0.385745,364.254,762.897,72.8487,364.254,762.897,72.8487,0,0,0,0,
19.4133,0.0112397,-0.0425255,0.149401,0.0181193,-0.130211,0.243668,0.0216347,-0.114167,-0.239911,-1.7891,0.502993,-1.6363,0.38639,362.737,763.535,73.7275,362.737,763.535,73.7275,0,0,0,0,
19.42,0.0113834,-0.0425734,0.14937,0.018599,-0.130273,0.243561,0.0212859,-0.114312,-0.239856,-1.78602,0.503357,-1.63279,0.386813,361.22,764.168,74.611,361.22,764.168,74.611,0,0,0,0,
19.4267,0.0115401,-0.0426122,0.14934,0.0191163,-0.130307,0.243472,0.0209071,-0.114449,-0.239807,-1.78275,0.503645,-1.62888,0.387281,359.705,764.795,75.4993,359.705,764.795,75.4993,0,0,0,0,
19.4333,0.0117111,-0.0426408,0.149312,0.0196661,-0.130309,0.2434,0.0204914,-0.11458,-0.239764,-1.77922,0.503801,-1.6246,0.387966,358.19,765.418,76.3922,358.19,765.418,76.3922,0,0,0,0,
19.44,0.0118916,-0.0426613,0.149286,0.0202511,-0.130275,0.243345,0.0200763,-0.114681,-0.239739,-1.77573,0.503852,-1.62041,0.388441,356.675,766.035,77.2899,356.675,766.035,77.2899,0,0,0,0,
19.4467,0.0120839,-0.0426704,0.149263,0.0208676,-0.130204,0.243312,0.019654,-0.114753,-0.239738,-1.77215,0.503798,-1.61641,0.388632,355.161,766.646,78.1922,355.161,766.646,78.1922,0,0,0,0,
19.4533,0.0122865,-0.042669,0.149241,0.0215193,-0.130098,0.2433,0.0191978,-0.114807,-0.239749,-1.76848,0.503623,-1.61152,0.388837,353.648,767.252,79.0992,353.648,767.252,79.0992,0,0,0,0,
19.46,0.0125068,-0.0426526,0.149221,0.0222068,-0.129952,0.243307,0.0187063,-0.114839,-0.239777,-1.76451,0.50329,-1.6065,0.389051,352.135,767.853,80.0109,352.135,767.853,80.0109,0,0,0,0,
19.4667,0.0127333,-0.0426256,0.149205,0.0229275,-0.129773,0.243336,0.0181953,-0.114855,-0.239815,-1.7605,0.50286,-1.60096,0.389271,350.623,768.449,80.9272,350.623,768.449,80.9272,0,0,0,0,
19.4733,0.0129665,-0.0425881,0.149194,0.0236736,-0.129563,0.243384,0.0176684,-0.114853,-0.239865,-1.75637,0.502335,-1.59532,0.389429,349.112,769.039,81.8481,349.112,769.039,81.8481,0,0,0,0,
19.48,0.0132092,-0.0425356,0.149186,0.0244435,-0.129323,0.243449,0.01711,-0.114832,-0.239929,-1.75175,0.501684,-1.59035,0.389528,347.602,769.624,82.7736,347.602,769.624,82.7736,0,0,0,0,
19.4867,0.0134598,-0.0424708,0.149183,0.0252332,-0.129053,0.243529,0.0165101,-0.11479,-0.240009,-1.74668,0.500908,-1.58549,0.38952,346.092,770.204,83.7038,346.092,770.204,83.7038,0,0,0,0,
19.4933,0.013718,-0.0423943,0.149183,0.0260358,-0.128764,0.243623,0.0158798,-0.114736,-0.240098,-1.7416,0.500079,-1.57942,0.389491,344.583,770.778,84.6385,344.583,770.778,84.6385,0,0,0,0,
19.5,0.0139841,-0.0423056,0.149187,0.0268455,-0.128451,0.243723,0.0152328,-0.114666,-0.240194,-1.73641,0.499135,-1.57318,0.389567,343.075,771.347,85.5778,343.075,771.347,85.5778,0,0,0,0,
19.5067,0.0142489,-0.0422089,0.149191,0.0276544,-0.128125,0.243831,0.0145483,-0.114579,-0.240301,-1.73078,0.498043,-1.56714,0.389738,341.568,771.91,86.5216,341.568,771.91,86.5216,0,0,0,0,
19.5133,0.0145214,-0.0421001,0.1492,0.0284574,-0.127793,0.243944,0.0138648,-0.114483,-0.240409,-1.72521,0.496916,-1.56089,0.389944,340.061,772.468,87.47,340.061,772.468,87.47,0,0,0,0,
19.52,0.0147943,-0.0419851,0.149212,0.0292587,-0.127449,0.244057,0.0131893,-0.114369,-0.240526,-1.71966,0.495726,-1.55491,0.390102,338.556,773.021,88.4229,338.556,773.021,88.4229,0,0,0,0,
19.5267,0.015067,-0.0418642,0.149224,0.0300458,-0.127102,0.244172,0.0124797,-0.11423,-0.24066,-1.71389,0.494421,-1.54838,0.390133,337.051,773.568,89.3804,337.051,773.568,89.3804,0,0,0,0,
19.5333,0.0153396,-0.0417362,0.149237,0.0308248,-0.126756,0.244284,0.0117881,-0.114091,-0.24079,-1.70829,0.493156,-1.54184,0.390164,335.547,774.11,90.3423,335.547,774.11,90.3423,0,0,0,0,
19.54,0.0156092,-0.0416057,0.149251,0.0315871,-0.12641,0.244394,0.0111184,-0.113935,-0.240927,-1.70281,0.491863,-1.53569,0.390069,334.044,774.646,91.3088,334.044,774.646,91.3088,0,0,0,0,
19.5467,0.0158737,-0.0414733,0.149266,0.0323265,-0.126072,0.244498,0.0104423,-0.113769,-0.24107,-1.69736,0.490553,-1.52905,0.389905,332.543,775.177,92.2797,332.543,775.177,92.2797,0,0,0,0,
19.5533,0.0161333,-0.0413402,0.149281,0.0330498,-0.12574,0.244598,0.00977751,-0.113593,-0.241214,-1.69184,0.489177,-1.52312,0.389818,331.042,775.703,93.2551,331.042,775.703,93.2551,0,0,0,0,
19.56,0.0163865,-0.0412094,0.149297,0.0337494,-0.125422,0.244692,0.00912277,-0.113416,-0.241355,-1.68635,0.487791,-1.51745,0.389839,329.542,776.223,94.2349,329.542,776.223,94.2349,0,0,0,0,
19.5667,0.0166329,-0.0410809,0.149314,0.0344184,-0.125121,0.244775,0.00846184,-0.113232,-0.241499,-1.68082,0.486422,-1.51156,0.389734,328.043,776.737,95.2191,328.043,776.737,95.2191,0,0,0,0,
19.5733,0.0168697,-0.040956,0.149329,0.0350675,-0.124833,0.24485,0.00782994,-0.113052,-0.241634,-1.6753,0.485062,-1.50676,0.38975,326.545,777.246,96.2078,326.545,777.246,96.2078,0,0,0,0,
19.58,0.0170968,-0.0408351,0.149343,0.0356835,-0.124565,0.244917,0.00720199,-0.112877,-0.241762,-1.66976,0.483696,-1.50214,0.389967,325.048,777.75,97.2009,325.048,777.75,97.2009,0,0,0,0,
19.5867,0.017312,-0.0407208,0.149356,0.0362679,-0.124319,0.244974,0.00659821,-0.112712,-0.241881,-1.66453,0.482435,-1.49724,0.390146,323.553,778.248,98.1984,323.553,778.248,98.1984,0,0,0,0,
19.5933,0.0175211,-0.0406106,0.149367,0.0368255,-0.124088,0.245024,0.0060158,-0.112559,-0.241988,-1.65942,0.481255,-1.49265,0.390409,322.058,778.741,99.2002,322.058,778.741,99.2002,0,0,0,0,
19.6,0.0177218,-0.0405054,0.149377,0.0373528,-0.123877,0.245063,0.0054469,-0.112412,-0.24209,-1.65439,0.480128,-1.48824,0.390645,320.565,779.228,100.206,320.565,779.228,100.206,0,0,0,0,
19.6067,0.0179162,-0.0404043,0.149384,0.0378505,-0.123687,0.245091,0.00490404,-0.112269,-0.242188,-1.64955,0.479061,-1.48412,0.390851,319.072,779.71,101.217,319.072,779.71,101.217,0,0,0,0,
19.6133,0.0181013,-0.040311,0.149388,0.038313,-0.123522,0.245107,0.00438075,-0.112135,-0.242275,-1.64482,0.478019,-1.48034,0.391236,317.581,780.186,102.232,317.581,780.186,102.232,0,0,0,0,
19.62,0.0182781,-0.0402254,0.149391,0.0387494,-0.123374,0.245112,0.0038866,-0.112005,-0.242358,-1.64036,0.477023,-1.47672,0.391603,316.091,780.657,103.251,316.091,780.657,103.251,0,0,0,0,
19.6267,0.0184466,-0.0401476,0.149393,0.0391545,-0.123247,0.245104,0.00342743,-0.11188,-0.242437,-1.63619,0.476103,-1.47338,0.391878,314.603,781.122,104.275,314.603,781.122,104.275,0,0,0,0,
19.6333,0.0186073,-0.0400781,0.149392,0.0395358,-0.123141,0.24509,0.00298243,-0.111771,-0.242504,-1.63217,0.475276,-1.47004,0.392225,313.115,781.582,105.302,313.115,781.582,105.302,0,0,0,0,
19.64,0.0187583,-0.0400173,0.149389,0.0398903,-0.123055,0.245067,0.00254157,-0.111674,-0.242562,-1.62824,0.474518,-1.46647,0.392638,311.629,782.036,106.335,311.629,782.036,106.335,0,0,0,0,
19.6467,0.0189012,-0.0399649,0.149384,0.0402239,-0.122987,0.245036,0.00212537,-0.111587,-0.242612,-1.62441,0.473818,-1.46352,0.393074,310.144,782.484,107.371,310.144,782.484,107.371,0,0,0,0,
19.6533,0.0190349,-0.0399205,0.149376,0.0405334,-0.122937,0.244997,0.00171997,-0.111509,-0.242656,-1.62064,0.473163,-1.46076,0.393565,308.661,782.927,108.411,308.661,782.927,108.411,0,0,0,0,
19.66,0.0191599,-0.0398838,0.149367,0.0408282,-0.122907,0.24495,0.0013387,-0.111442,-0.242691,-1.61713,0.472579,-1.45801,0.394101,307.178,783.365,109.456,307.178,783.365,109.456,0,0,0,0,
19.6667,0.0192773,-0.0398546,0.149356,0.0411043,-0.122894,0.244896,0.000990396,-0.111387,-0.242719,-1.61402,0.472099,-1.45515,0.394563,305.697,783.797,110.505,305.697,783.797,110.505,0,0,0,0,
19.6733,0.0193891,-0.0398332,0.149344,0.0413633,-0.122897,0.244833,0.000660136,-0.11134,-0.242742,-1.61116,0.471683,-1.45207,0.395027,304.218,784.223,111.558,304.218,784.223,111.558,0,0,0,0,
19.68,0.0194936,-0.0398185,0.149331,0.0416115,-0.122915,0.244762,0.000352484,-0.111305,-0.242757,-1.60846,0.471342,-1.44929,0.395485,302.74,784.644,112.616,302.74,784.644,112.616,0,0,0,0,
19.6867,0.019592,-0.0398098,0.149316,0.0418448,-0.122948,0.244684,6.0152e-05,-0.111285,-0.242761,-1.60588,0.471069,-1.44675,0.396047,301.263,785.059,113.677,301.263,785.059,113.677,0,0,0,0,
19.6933,0.0196856,-0.0398069,0.149301,0.0420686,-0.122994,0.244597,-0.000210388,-0.111273,-0.242762,-1.60348,0.470884,-1.44438,0.396472,299.787,785.469,114.743,299.787,785.469,114.743,0,0,0,0,
19.7,0.0197726,-0.0398093,0.149284,0.0422868,-0.123058,0.2445,-0.000476313,-0.111275,-0.242753,-1.60128,0.470777,-1.4415,0.396982,298.314,785.873,115.813,298.314,785.873,115.813,0,0,0,0,
19.7067,0.0198551,-0.0398164,0.149265,0.0424939,-0.123138,0.244393,-0.000731448,-0.111288,-0.242738,-1.5992,0.47074,-1.43863,0.39747,296.841,786.271,116.887,296.841,786.271,116.887,0,0,0,0,
19.7133,0.0199336,-0.0398284,0.149245,0.0426946,-0.123232,0.244278,-0.000967297,-0.111304,-0.242722,-1.59721,0.470749,-1.43616,0.397857,295.37,786.664,117.965,295.37,786.664,117.965,0,0,0,0,
19.72,0.0200097,-0.0398442,0.149224,0.0428918,-0.123341,0.244153,-0.00120133,-0.111335,-0.242694,-1.59522,0.470797,-1.43384,0.398423,293.901,787.051,119.047,293.901,787.051,119.047,0,0,0,0,
19.7267,0.0200835,-0.0398644,0.149202,0.0430835,-0.123464,0.244019,-0.00143092,-0.11137,-0.242664,-1.59322,0.470884,-1.43173,0.398949,292.433,787.433,120.133,292.433,787.433,120.133,0,0,0,0,
19.7333,0.020155,-0.0398904,0.149178,0.0432691,-0.123603,0.243876,-0.00166366,-0.111414,-0.242628,-1.59123,0.471018,-1.42947,0.399508,290.967,787.809,121.224,290.967,787.809,121.224,0,0,0,0,
19.74,0.0202248,-0.0399211,0.149153,0.0434454,-0.123751,0.24373,-0.00189114,-0.111465,-0.242588,-1.58928,0.471187,-1.42728,0.400098,289.502,788.179,122.318,289.502,788.179,122.318,0,0,0,0,
19.7467,0.0202914,-0.0399557,0.149127,0.043616,-0.12391,0.243579,-0.00211585,-0.111526,-0.242539,-1.58741,0.47139,-1.42498,0.400812,288.039,788.544,123.417,288.039,788.544,123.417,0,0,0,0,
19.7533,0.0203557,-0.0399943,0.149099,0.0437774,-0.124076,0.243424,-0.00233914,-0.111595,-0.242485,-1.58558,0.471644,-1.42261,0.401527,286.577,788.903,124.519,286.577,788.903,124.519,0,0,0,0,
19.76,0.0204181,-0.0400363,0.149072,0.0439331,-0.124248,0.243267,-0.00255725,-0.111669,-0.242427,-1.58389,0.471916,-1.41995,0.402303,285.117,789.257,125.625,285.117,789.257,125.625,0,0,0,0,
19.7667,0.0204778,-0.0400816,0.149043,0.0440829,-0.124423,0.243109,-0.00276223,-0.111746,-0.242368,-1.58232,0.47222,-1.41744,0.403042,283.659,789.604,126.736,283.659,789.604,126.736,0,0,0,0,
19.7733,0.0205359,-0.0401305,0.149015,0.0442281,-0.124596,0.242954,-0.00296299,-0.111829,-0.242305,-1.58075,0.472551,-1.41508,0.403804,282.203,789.947,127.85,282.203,789.947,127.85,0,0,0,0,
19.78,0.020593,-0.040182,0.148985,0.0443675,-0.124768,0.242801,-0.00315938,-0.111911,-0.242243,-1.57921,0.472901,-1.4128,0.404491,280.748,790.283,128.968,280.748,790.283,128.968,0,0,0,0,
19.7867,0.0206482,-0.0402345,0.148956,0.0445039,-0.124938,0.242651,-0.00335902,-0.111995,-0.24218,-1.57767,0.47328,-1.41038,0.405131,279.295,790.614,130.09,279.295,790.614,130.09,0,0,0,0,
19.7933,0.0207013,-0.0402873,0.148926,0.0446348,-0.125102,0.242505,-0.0035605,-0.11208,-0.242117,-1.57616,0.473682,-1.40778,0.405732,277.844,790.939,131.217,277.844,790.939,131.217,0,0,0,0,
19.8,0.020753,-0.0403406,0.148897,0.0447625,-0.12526,0.242364,-0.00375872,-0.112166,-0.242054,-1.57467,0.474104,-1.4052,0.406276,276.394,791.259,132.347,276.394,791.259,132.347,0,0,0,0,
19.8067,0.0208039,-0.040394,0.148866,0.0448881,-0.12541,0.242229,-0.00395016,-0.112252,-0.241992,-1.57328,0.474557,-1.40256,0.406727,274.946,791.573,133.48,274.946,791.573,133.48,0,0,0,0,
19.8133,0.0208544,-0.0404465,0.148836,0.0450131,-0.125551,0.242101,-0.00414373,-0.112337,-0.241932,-1.57188,0.475027,-1.39983,0.407106,273.5,791.881,134.618,273.5,791.881,134.618,0,0,0,0,
19.82,0.020904,-0.0404981,0.148806,0.0451381,-0.12568,0.24198,-0.00432983,-0.112428,-0.241868,-1.57053,0.475527,-1.39722,0.407497,272.056,792.183,135.76,272.056,792.183,135.76,0,0,0,0,
19.8267,0.0209541,-0.0405483,0.148776,0.0452631,-0.125796,0.241867,-0.00451127,-0.11251,-0.241811,-1.5692,0.475997,-1.39472,0.407797,270.614,792.48,136.905,270.614,792.48,136.905,0,0,0,0,
19.8333,0.0210042,-0.0405961,0.148746,0.0453906,-0.125901,0.24176,-0.00469363,-0.11259,-0.241754,-1.56786,0.476458,-1.39224,0.408101,269.174,792.771,138.054,269.174,792.771,138.054,0,0,0,0,
19.84,0.0210551,-0.0406412,0.148717,0.0455239,-0.125995,0.24166,-0.00487871,-0.112664,-0.2417,-1.56653,0.47689,-1.38961,0.408402,267.735,793.057,139.208,267.735,793.057,139.208,0,0,0,0,
19.8467,0.0211084,-0.0406834,0.148688,0.0456628,-0.126078,0.241566,-0.00506721,-0.112733,-0.24165,-1.56512,0.477302,-1.38713,0.408659,266.299,793.336,140.364,266.299,793.336,140.364,0,0,0,0,
19.8533,0.021164,-0.0407232,0.14866,0.0458127,-0.12615,0.241473,-0.00527244,-0.112791,-0.241608,-1.56369,0.477699,-1.384,0.408803,264.864,793.61,141.525,264.864,793.61,141.525,0,0,0,0,
19.86,0.0212214,-0.0407591,0.148633,0.0459713,-0.12621,0.241386,-0.00548548,-0.112841,-0.24157,-1.56226,0.478053,-1.38053,0.408953,263.431,793.879,142.689,263.431,793.879,142.689,0,0,0,0,
19.8667,0.0212815,-0.0407917,0.148607,0.0461471,-0.126257,0.241304,-0.00570038,-0.112889,-0.241532,-1.56083,0.478385,-1.37706,0.409161,262.001,794.141,143.857,262.001,794.141,143.857,0,0,0,0,
